www.google.com,142.250.190.36,API
www.umn.edu,134.84.159.77,API
www.facebook.com,157.240.18.35,API
www.umn.edu,134.84.159.77,CACHE
www.google.com,142.250.190.36,CACHE
bleepbloop,Host not found,API
www.umn.edu,134.84.159.77,CACHE
www.yelp.com,151.101.184.116,API
